path,label,length
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos627_x264__5.npy,Normal,139
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos627_x264__6.npy,Normal,139
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos627_x264__7.npy,Normal,139
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos627_x264__8.npy,Normal,139
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos627_x264__9.npy,Normal,139
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__0.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__1.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__2.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__3.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__4.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__5.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__6.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__7.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__8.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos628_x264__9.npy,Normal,56
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__0.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__1.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__2.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__3.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__4.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__5.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__6.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__7.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__8.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos629_x264__9.npy,Normal,280
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__0.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__1.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__2.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__3.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__4.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__5.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__6.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__7.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__8.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos630_x264__9.npy,Normal,3962
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__0.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__1.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__2.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__3.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__4.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__5.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__6.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__7.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__8.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos631_x264__9.npy,Normal,424
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__0.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__1.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__2.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__3.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__4.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__5.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__6.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__7.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__8.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos632_x264__9.npy,Normal,750
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__0.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__1.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__2.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__3.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__4.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__5.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__6.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__7.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__8.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos633_x264__9.npy,Normal,27582
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__0.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__1.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__2.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__3.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__4.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__5.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__6.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__7.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__8.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos635_x264__9.npy,Normal,70
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__0.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__1.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__2.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__3.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__4.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__5.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__6.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__7.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__8.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos636_x264__9.npy,Normal,79
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__0.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__1.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__2.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__3.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__4.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__5.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__6.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__7.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__8.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos637_x264__9.npy,Normal,127
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__0.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__1.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__2.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__3.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__4.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__5.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__6.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__7.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__8.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos638_x264__9.npy,Normal,1922
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__0.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__1.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__2.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__3.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__4.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__5.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__6.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__7.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__8.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos639_x264__9.npy,Normal,200
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__0.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__1.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__2.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__3.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__4.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__5.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__6.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__7.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__8.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos640_x264__9.npy,Normal,114
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__0.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__1.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__2.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__3.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__4.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__5.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__6.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__7.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__8.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos642_x264__9.npy,Normal,3642
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__0.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__1.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__2.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__3.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__4.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__5.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__6.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__7.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__8.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos643_x264__9.npy,Normal,223
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__0.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__1.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__2.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__3.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__4.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__5.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__6.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__7.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__8.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos644_x264__9.npy,Normal,75
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__0.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__1.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__2.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__3.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__4.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__5.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__6.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__7.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__8.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos645_x264__9.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__0.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__1.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__2.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__3.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__4.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__5.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__6.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__7.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__8.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos646_x264__9.npy,Normal,270
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__0.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__1.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__2.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__3.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__4.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__5.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__6.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__7.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__8.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos647_x264__9.npy,Normal,146
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__0.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__1.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__2.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__3.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__4.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__5.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__6.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__7.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__8.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos648_x264__9.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos649_x264__0.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos649_x264__1.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos649_x264__2.npy,Normal,55
/home/username/VadCLIP/save/UCFClipFeatures/From ViT16/Training_Normal_Videos_Anomaly/Normal_Videos649_x264__3.npy,Normal,55
